timestamp,pump,sensor,env,soil_moisture,watering_amount_ml
2025-03-20 06:00:00,2,2,INDOOR,1647,20
2025-03-20 07:00:00,1,1,INDOOR,1705,20
2025-03-20 07:00:00,2,2,INDOOR,1678,20
2025-03-20 08:00:00,1,1,INDOOR,1745,20
2025-03-20 08:00:00,2,2,INDOOR,1793,20
2025-03-20 09:00:00,1,1,INDOOR,1445,0
2025-03-20 09:00:00,2,2,INDOOR,1446,0
2025-03-20 10:00:00,2,2,INDOOR,1495,0
2025-03-20 10:00:00,1,1,INDOOR,1492,0
2025-03-20 11:00:00,2,2,INDOOR,1565,20
2025-03-20 11:00:00,1,1,INDOOR,1591,20
2025-03-20 12:00:00,1,1,INDOOR,1265,0
2025-03-20 12:00:00,2,2,INDOOR,1292,0
2025-03-20 13:00:00,1,1,INDOOR,1315,0
2025-03-20 13:00:00,2,2,INDOOR,1286,0
2025-03-20 14:00:00,1,1,INDOOR,1365,0
2025-03-20 14:00:00,2,2,INDOOR,1398,0
2025-03-20 15:00:00,1,1,INDOOR,1664,20
2025-03-20 15:00:00,2,2,INDOOR,1681,20
2025-03-20 16:00:00,2,2,INDOOR,1364,0
2025-03-20 16:00:00,1,1,INDOOR,1400,0
2025-03-20 17:00:00,2,2,INDOOR,1414,0
2025-03-20 17:00:00,1,1,INDOOR,1412,0
2025-03-21 05:00:00,1,1,INDOOR,2663,100
2025-03-21 05:00:00,2,2,INDOOR,2711,100
2025-03-21 06:00:00,1,1,INDOOR,1247,0
2025-03-21 06:00:00,2,2,INDOOR,1296,0
2025-03-21 07:00:00,1,1,INDOOR,1409,0
2025-03-21 07:00:00,2,2,INDOOR,1386,0
2025-03-21 08:00:00,1,1,INDOOR,1843,20
2025-03-21 08:00:00,2,2,INDOOR,1803,20
2025-03-21 09:00:00,1,1,INDOOR,1543,20
2025-03-21 09:00:00,2,2,INDOOR,1516,20
2025-03-21 10:00:00,1,1,INDOOR,1593,20
2025-03-21 10:00:00,2,2,INDOOR,1572,20
2025-03-21 11:00:00,1,1,INDOOR,1549,20
2025-03-21 11:00:00,2,2,INDOOR,1591,20
2025-03-21 12:00:00,1,1,INDOOR,1249,0
2025-03-21 12:00:00,2,2,INDOOR,1203,0
2025-03-21 13:00:00,1,1,INDOOR,1299,0
2025-03-21 13:00:00,2,2,INDOOR,1324,0
2025-03-21 14:00:00,2,2,INDOOR,1349,0
2025-03-21 14:00:00,1,1,INDOOR,1398,0
2025-03-21 15:00:00,2,2,INDOOR,1179,0
2025-03-21 15:00:00,1,1,INDOOR,1221,0
2025-03-21 16:00:00,1,1,INDOOR,1470,0
2025-03-21 16:00:00,2,2,INDOOR,1460,0
2025-03-21 17:00:00,2,2,INDOOR,1740,20
2025-03-21 17:00:00,1,1,INDOOR,1777,20
2025-03-22 05:00:00,1,1,INDOOR,2979,100
2025-03-22 05:00:00,2,2,INDOOR,3024,100
2025-03-22 06:00:00,2,2,INDOOR,1490,0
2025-03-22 06:00:00,1,1,INDOOR,1523,20
2025-03-22 07:00:00,2,2,INDOOR,1755,20
2025-03-22 07:00:00,1,1,INDOOR,1771,20
2025-03-22 08:00:00,2,2,INDOOR,1455,0
2025-03-22 08:00:00,1,1,INDOOR,1458,0
2025-03-22 09:00:00,1,1,INDOOR,1505,20
2025-03-22 09:00:00,2,2,INDOOR,1466,0
2025-03-22 10:00:00,1,1,INDOOR,1700,20
2025-03-22 10:00:00,2,2,INDOOR,1662,20
2025-03-22 11:00:00,1,1,INDOOR,1400,0
2025-03-22 11:00:00,2,2,INDOOR,1366,0
2025-03-22 12:00:00,2,2,INDOOR,1450,0
2025-03-22 12:00:00,1,1,INDOOR,1428,0
2025-03-22 13:00:00,1,1,INDOOR,1741,20
2025-03-22 13:00:00,2,2,INDOOR,1751,20
2025-03-22 14:00:00,1,1,INDOOR,1441,0
2025-03-22 14:00:00,2,2,INDOOR,1460,0
2025-03-22 15:00:00,2,2,INDOOR,1491,0
2025-03-22 15:00:00,1,1,INDOOR,1525,20
2025-03-22 16:00:00,1,1,INDOOR,1638,20
2025-03-22 16:00:00,2,2,INDOOR,1590,20
2025-03-22 17:00:00,1,1,INDOOR,1338,0
2025-03-22 17:00:00,2,2,INDOOR,1341,0
2025-03-23 05:00:00,1,1,INDOOR,2914,100
2025-03-23 05:00:00,2,2,INDOOR,2950,100
2025-03-23 06:00:00,1,1,INDOOR,1438,0
2025-03-23 06:00:00,2,2,INDOOR,1417,0
2025-03-23 07:00:00,2,2,INDOOR,1959,20
2025-03-23 07:00:00,1,1,INDOOR,1995,20
2025-03-23 08:00:00,2,2,INDOOR,1659,20
2025-03-23 08:00:00,1,1,INDOOR,1692,20
2025-03-23 09:00:00,2,2,INDOOR,1709,20
2025-03-23 09:00:00,1,1,INDOOR,1714,20
2025-03-23 10:00:00,1,1,INDOOR,1604,20
2025-03-23 10:00:00,2,2,INDOOR,1555,20
2025-03-23 11:00:00,1,1,INDOOR,1304,0
2025-03-23 11:00:00,2,2,INDOOR,1262,0
2025-03-23 12:00:00,1,1,INDOOR,1354,0
2025-03-23 12:00:00,2,2,INDOOR,1304,0
2025-03-23 13:00:00,1,1,INDOOR,1404,0
2025-03-23 13:00:00,2,2,INDOOR,1374,0
2025-03-23 14:00:00,2,2,INDOOR,1728,20
2025-03-23 14:00:00,1,1,INDOOR,1750,20
2025-03-23 15:00:00,2,2,INDOOR,1428,0
2025-03-23 15:00:00,1,1,INDOOR,1413,0
2025-03-23 16:00:00,2,2,INDOOR,1478,0
2025-03-23 16:00:00,1,1,INDOOR,1442,0
2025-03-23 17:00:00,1,1,INDOOR,1676,20
2025-03-23 17:00:00,2,2,INDOOR,1677,20
2025-03-24 05:00:00,1,1,INDOOR,2116,50
2025-03-24 05:00:00,2,2,INDOOR,2082,50
2025-03-24 06:00:00,1,1,INDOOR,1426,0
2025-03-24 06:00:00,2,2,INDOOR,1473,0
2025-03-24 07:00:00,2,2,INDOOR,1476,0
2025-03-24 07:00:00,1,1,INDOOR,1462,0
2025-03-24 08:00:00,2,2,INDOOR,1813,20
2025-03-24 08:00:00,1,1,INDOOR,1860,20
2025-03-24 09:00:00,2,2,INDOOR,1513,20
2025-03-24 09:00:00,1,1,INDOOR,1484,0
2025-03-24 10:00:00,2,2,INDOOR,1563,20
2025-03-24 10:00:00,1,1,INDOOR,1516,20
2025-03-24 11:00:00,2,2,INDOOR,1516,20
2025-03-24 11:00:00,1,1,INDOOR,1562,20
2025-03-24 12:00:00,1,1,INDOOR,1216,0
2025-03-24 12:00:00,2,2,INDOOR,1195,0
2025-03-24 13:00:00,1,1,INDOOR,1266,0
2025-03-24 13:00:00,2,2,INDOOR,1295,0
2025-03-24 14:00:00,2,2,INDOOR,1316,0
2025-03-24 14:00:00,1,1,INDOOR,1270,0
2025-03-24 15:00:00,1,1,INDOOR,1545,20
2025-03-24 15:00:00,2,2,INDOOR,1527,20
2025-03-24 16:00:00,2,2,INDOOR,1245,0
2025-03-24 16:00:00,1,1,INDOOR,1222,0
2025-03-24 17:00:00,2,2,INDOOR,1295,0
2025-03-24 17:00:00,1,1,INDOOR,1253,0
2025-03-25 05:00:00,2,2,INDOOR,3345,100
2025-03-25 05:00:00,1,1,INDOOR,3295,100
2025-03-25 06:00:00,1,1,INDOOR,1698,20
2025-03-25 06:00:00,2,2,INDOOR,1735,20
2025-03-25 07:00:00,2,2,INDOOR,1398,0
2025-03-25 07:00:00,1,1,INDOOR,1385,0
2025-03-25 08:00:00,1,1,INDOOR,1448,0
2025-03-25 08:00:00,2,2,INDOOR,1402,0
2025-03-25 09:00:00,1,1,INDOOR,1498,0
2025-03-25 09:00:00,2,2,INDOOR,1515,20
2025-03-25 10:00:00,2,2,INDOOR,1998,20
2025-03-25 10:00:00,1,1,INDOOR,2016,50
2025-03-25 11:00:00,2,2,INDOOR,1698,20
2025-03-25 11:00:00,1,1,INDOOR,1692,20
2025-03-25 12:00:00,1,1,INDOOR,1748,20
2025-03-25 12:00:00,2,2,INDOOR,1699,20
2025-03-25 13:00:00,2,2,INDOOR,1623,20
2025-03-25 13:00:00,1,1,INDOOR,1628,20
2025-03-25 14:00:00,1,1,INDOOR,1323,0
2025-03-25 14:00:00,2,2,INDOOR,1280,0
2025-03-25 15:00:00,1,1,INDOOR,1373,0
2025-03-25 15:00:00,2,2,INDOOR,1380,0
2025-03-25 16:00:00,1,1,INDOOR,1423,0
2025-03-25 16:00:00,2,2,INDOOR,1407,0
2025-03-25 17:00:00,1,1,INDOOR,1916,20
2025-03-25 17:00:00,2,2,INDOOR,1944,20
2025-03-26 05:00:00,1,1,INDOOR,2575,100
2025-03-26 05:00:00,2,2,INDOOR,2613,100
2025-03-26 06:00:00,1,1,INDOOR,1666,20
2025-03-26 06:00:00,2,2,INDOOR,1708,20
2025-03-26 07:00:00,2,2,INDOOR,1629,20
2025-03-26 07:00:00,1,1,INDOOR,1603,20
2025-03-26 08:00:00,2,2,INDOOR,1329,0
2025-03-26 08:00:00,1,1,INDOOR,1376,0
2025-03-26 09:00:00,1,1,INDOOR,1379,0
2025-03-26 09:00:00,2,2,INDOOR,1409,0
2025-03-26 10:00:00,2,2,INDOOR,1429,0
2025-03-26 10:00:00,1,1,INDOOR,1401,0
2025-03-26 11:00:00,1,1,INDOOR,1911,20
2025-03-26 11:00:00,2,2,INDOOR,1953,20
2025-03-26 12:00:00,1,1,INDOOR,1611,20
2025-03-26 12:00:00,2,2,INDOOR,1637,20
2025-03-26 13:00:00,1,1,INDOOR,1661,20
2025-03-26 13:00:00,2,2,INDOOR,1694,20
2025-03-26 14:00:00,1,1,INDOOR,1525,20
2025-03-26 14:00:00,2,2,INDOOR,1509,20
2025-03-26 15:00:00,1,1,INDOOR,1225,0
2025-03-26 15:00:00,2,2,INDOOR,1221,0
2025-03-26 16:00:00,2,2,INDOOR,1275,0
2025-03-26 16:00:00,1,1,INDOOR,1292,0
2025-03-26 17:00:00,1,1,INDOOR,1325,0
2025-03-26 17:00:00,2,2,INDOOR,1346,0
2025-03-27 05:00:00,2,2,INDOOR,2959,100
2025-03-27 05:00:00,1,1,INDOOR,2936,100
2025-03-27 06:00:00,2,2,INDOOR,1365,0
2025-03-27 06:00:00,1,1,INDOOR,1349,0
2025-03-27 07:00:00,2,2,INDOOR,1415,0
2025-03-27 07:00:00,1,1,INDOOR,1417,0
2025-03-27 08:00:00,1,1,INDOOR,1465,0
2025-03-27 08:00:00,2,2,INDOOR,1493,0
2025-03-27 09:00:00,1,1,INDOOR,1708,20
2025-03-27 09:00:00,2,2,INDOOR,1722,20
2025-03-27 10:00:00,1,1,INDOOR,1408,0
2025-03-27 10:00:00,2,2,INDOOR,1442,0
2025-03-27 11:00:00,2,2,INDOOR,1458,0
2025-03-27 11:00:00,1,1,INDOOR,1466,0
2025-03-27 12:00:00,2,2,INDOOR,1516,20
2025-03-27 12:00:00,1,1,INDOOR,1524,20
2025-03-27 13:00:00,1,1,INDOOR,1216,0
2025-03-27 13:00:00,2,2,INDOOR,1193,0
2025-03-27 14:00:00,2,2,INDOOR,1266,0
2025-03-27 14:00:00,1,1,INDOOR,1299,0
2025-03-27 15:00:00,1,1,INDOOR,1316,0
2025-03-27 15:00:00,2,2,INDOOR,1354,0
2025-03-27 16:00:00,1,1,INDOOR,1992,20
2025-03-27 16:00:00,2,2,INDOOR,2013,50
2025-03-27 17:00:00,1,1,INDOOR,1692,20
2025-03-27 17:00:00,2,2,INDOOR,1653,20
2025-03-28 05:00:00,1,1,INDOOR,2619,100
2025-03-28 05:00:00,2,2,INDOOR,2588,100
2025-03-28 06:00:00,2,2,INDOOR,1674,20
2025-03-28 06:00:00,1,1,INDOOR,1722,20
2025-03-28 07:00:00,2,2,INDOOR,1374,0
2025-03-28 07:00:00,1,1,INDOOR,1331,0
2025-03-28 08:00:00,1,1,INDOOR,1424,0
2025-03-28 08:00:00,2,2,INDOOR,1463,0
2025-03-28 09:00:00,2,2,INDOOR,1474,0
2025-03-28 09:00:00,1,1,INDOOR,1460,0
2025-03-28 10:00:00,1,1,INDOOR,1933,20
2025-03-28 10:00:00,2,2,INDOOR,1966,20
2025-03-28 11:00:00,1,1,INDOOR,1633,20
2025-03-28 11:00:00,2,2,INDOOR,1663,20
2025-03-28 12:00:00,1,1,INDOOR,1683,20
2025-03-28 12:00:00,2,2,INDOOR,1638,20
2025-03-28 13:00:00,2,2,INDOOR,1622,20
2025-03-28 13:00:00,1,1,INDOOR,1642,20
2025-03-28 14:00:00,2,2,INDOOR,1322,0
2025-03-28 14:00:00,1,1,INDOOR,1289,0
2025-03-28 15:00:00,2,2,INDOOR,1372,0
2025-03-28 15:00:00,1,1,INDOOR,1338,0
2025-03-28 16:00:00,1,1,INDOOR,1422,0
2025-03-28 16:00:00,2,2,INDOOR,1380,0
2025-03-28 17:00:00,1,1,INDOOR,1785,20
2025-03-28 17:00:00,2,2,INDOOR,1790,20
2025-03-29 05:00:00,2,2,INDOOR,2001,50
2025-03-29 05:00:00,1,1,INDOOR,1972,20
2025-03-29 06:00:00,1,1,INDOOR,1535,20
2025-03-29 06:00:00,2,2,INDOOR,1546,20
2025-03-29 07:00:00,1,1,INDOOR,1791,20
2025-03-29 07:00:00,2,2,INDOOR,1785,20
2025-03-29 08:00:00,1,1,INDOOR,1491,0
2025-03-29 08:00:00,2,2,INDOOR,1486,0
2025-03-29 09:00:00,2,2,INDOOR,1541,20
2025-03-29 09:00:00,1,1,INDOOR,1524,20
2025-03-29 10:00:00,1,1,INDOOR,1603,20
2025-03-29 10:00:00,2,2,INDOOR,1603,20
2025-03-29 11:00:00,2,2,INDOOR,1303,0
2025-03-29 11:00:00,1,1,INDOOR,1317,0
2025-03-29 12:00:00,2,2,INDOOR,1353,0
2025-03-29 12:00:00,1,1,INDOOR,1310,0
2025-03-29 13:00:00,2,2,INDOOR,1403,0
2025-03-29 13:00:00,1,1,INDOOR,1449,0
2025-03-29 14:00:00,1,1,INDOOR,1742,20
2025-03-29 14:00:00,2,2,INDOOR,1764,20
2025-03-29 15:00:00,1,1,INDOOR,1442,0
2025-03-29 15:00:00,2,2,INDOOR,1392,0
2025-03-29 16:00:00,1,1,INDOOR,1492,0
2025-03-29 16:00:00,2,2,INDOOR,1469,0
2025-03-29 17:00:00,2,2,INDOOR,1667,20
2025-03-29 17:00:00,1,1,INDOOR,1619,20
2025-03-30 05:00:00,1,1,INDOOR,2667,100
2025-03-30 05:00:00,2,2,INDOOR,2678,100
2025-03-30 06:00:00,2,2,INDOOR,1417,0
2025-03-30 06:00:00,1,1,INDOOR,1417,0
2025-03-30 07:00:00,1,1,INDOOR,1467,0
2025-03-30 07:00:00,2,2,INDOOR,1466,0
2025-03-30 08:00:00,2,2,INDOOR,1803,20
2025-03-30 08:00:00,1,1,INDOOR,1777,20
2025-03-30 09:00:00,1,1,INDOOR,1503,20
2025-03-30 09:00:00,2,2,INDOOR,1540,20
2025-03-30 10:00:00,2,2,INDOOR,1553,20
2025-03-30 10:00:00,1,1,INDOOR,1595,20
2025-03-30 11:00:00,2,2,INDOOR,1757,20
2025-03-30 11:00:00,1,1,INDOOR,1801,20
2025-03-30 12:00:00,2,2,INDOOR,1457,0
2025-03-30 12:00:00,1,1,INDOOR,1441,0
2025-03-30 13:00:00,1,1,INDOOR,1507,20
2025-03-30 13:00:00,2,2,INDOOR,1547,20
2025-03-30 14:00:00,2,2,INDOOR,1712,20
2025-03-30 14:00:00,1,1,INDOOR,1702,20
2025-03-30 15:00:00,2,2,INDOOR,1412,0
2025-03-30 15:00:00,1,1,INDOOR,1380,0
2025-03-30 16:00:00,2,2,INDOOR,1462,0
2025-03-30 16:00:00,1,1,INDOOR,1501,20
2025-03-30 17:00:00,1,1,INDOOR,1603,20
2025-03-30 17:00:00,2,2,INDOOR,1596,20
2025-03-31 05:00:00,2,2,INDOOR,2806,100
2025-03-31 05:00:00,1,1,INDOOR,2764,100
2025-03-31 06:00:00,2,2,INDOOR,1353,0
2025-03-31 06:00:00,1,1,INDOOR,1394,0
2025-03-31 07:00:00,2,2,INDOOR,1403,0
2025-03-31 07:00:00,1,1,INDOOR,1408,0
2025-03-31 08:00:00,2,2,INDOOR,1657,20
2025-03-31 08:00:00,1,1,INDOOR,1641,20
2025-03-31 09:00:00,2,2,INDOOR,1357,0
2025-03-31 09:00:00,1,1,INDOOR,1335,0
2025-03-31 10:00:00,2,2,INDOOR,1407,0
2025-03-31 10:00:00,1,1,INDOOR,1366,0
2025-03-31 11:00:00,2,2,INDOOR,1457,0
2025-03-31 11:00:00,1,1,INDOOR,1449,0
2025-03-31 12:00:00,1,1,INDOOR,1827,20
2025-03-31 12:00:00,2,2,INDOOR,1790,20
2025-03-31 13:00:00,2,2,INDOOR,1527,20
2025-03-31 13:00:00,1,1,INDOOR,1541,20
2025-03-31 14:00:00,2,2,INDOOR,1577,20
2025-03-31 14:00:00,1,1,INDOOR,1625,20
2025-03-31 15:00:00,2,2,INDOOR,1745,20
2025-03-31 15:00:00,1,1,INDOOR,1770,20
2025-03-31 16:00:00,2,2,INDOOR,1445,0
2025-03-31 16:00:00,1,1,INDOOR,1466,0
2025-03-31 17:00:00,1,1,INDOOR,1495,0
2025-03-31 17:00:00,2,2,INDOOR,1510,20
